time,pm2_5,temperature_2m,relative_humidity_2m,wind_u,wind_v,boundary_layer_height,precipitation,nitrogen_dioxide,hour_sin,hour_cos
2025-10-31T11:00,56.5,27.9,61,4.303849443228745,-0.9148114395981416,1010.0,0.0,14.9,0.258819045102521,-0.9659258262890682
2025-10-31T12:00,56.1,29.1,55,2.852279436314764,-2.6597936042437444,1165.0,0.1,10.2,1.2246467991473532e-16,-1.0
2025-10-31T13:00,54.4,29.9,51,3.108583845827883,-2.51728156419935,1350.0,0.0,8.0,-0.2588190451025208,-0.9659258262890683
2025-10-31T14:00,53.3,30.3,48,3.734321705988807,-1.4334717981812015,1485.0,0.0,8.4,-0.4999999999999997,-0.8660254037844388
2025-10-31T15:00,52.4,30.3,47,5.0229473419497435,-2.9000000000000004,1495.0,0.0,11.1,-0.7071067811865471,-0.7071067811865479
2025-10-31T16:00,52.5,29.7,47,5.510585019326323,-4.152523659749131,1465.0,0.0,16.4,-0.8660254037844385,-0.5000000000000004
2025-10-31T17:00,84.8,28.2,55,4.2973805561821115,-0.1500678358207555,185.0,0.0,37.2,-0.9659258262890683,-0.25881904510252063
2025-10-31T18:00,99.9,26.9,64,3.5802788233257843,0.3763024677635521,105.0,0.0,58.4,-1.0,-1.8369701987210297e-16
2025-10-31T19:00,117.3,26.1,68,3.564026096753471,1.8159619989581877,85.0,0.0,87.2,-0.9659258262890684,0.2588190451025203
2025-10-31T20:00,126.2,25.5,70,3.9641832724372423,2.880147736233119,80.0,0.0,105.1,-0.8660254037844386,0.5000000000000001
2025-10-31T21:00,124.8,24.8,71,4.306881896845783,4.459906762099637,85.0,0.0,102.5,-0.7071067811865477,0.7071067811865474
2025-10-31T22:00,120.1,24.0,73,4.3299895913373465,4.981083229470296,95.0,0.0,89.0,-0.5000000000000004,0.8660254037844384
2025-10-31T23:00,114.8,23.4,81,4.150902691225246,3.6083246594477902,60.0,0.0,75.3,-0.25881904510252157,0.9659258262890681
2025-11-01T00:00,109.9,23.0,82,3.8334504482270053,2.8887121111298315,55.0,0.0,64.0,0.0,1.0
2025-11-01T01:00,107.8,22.7,82,5.0229473419497435,2.9000000000000026,60.0,0.0,52.6,0.25881904510252074,0.9659258262890683
2025-11-01T02:00,105.7,22.0,85,5.187333061351086,0.362733663469453,75.0,0.0,43.7,0.49999999999999994,0.8660254037844387
